Hora,LOG M2,LOG M3
12:17:55.406,8.412923798005706e-10,2.573598690588921e-10
12:17:56.421,8.412923798005706e-10,2.52847053469394e-10
12:17:57.421,8.184015497625462e-10,2.596463918859476e-10
12:17:58.406,8.109105283669851e-10,2.4622576876106714e-10
12:17:59.421,8.184015497625462e-10,2.506204076249746e-10
12:18:00.484,8.184015497625462e-10,2.484133702816172e-10
12:18:01.437,8.109105283669851e-10,2.4622576876106714e-10
12:18:02.39,8.109105283669851e-10,2.484133702816172e-10
12:18:03.437,7.961335591943767e-10,2.4622576876106714e-10
12:18:04.437,8.25961771642728e-10,2.573598690588921e-10
12:18:05.406,8.109105283669851e-10,2.484133702816172e-10
12:18:06.421,8.034880740477716e-10,2.484133702816172e-10
12:18:07.421,8.33591833267103e-10,2.573598690588921e-10
12:18:08.406,8.034880740477716e-10,2.484133702816172e-10
12:18:09.39,8.412923798005706e-10,2.550934820272954e-10
12:18:10.406,8.034880740477716e-10,2.484133702816172e-10
12:18:11.421,8.412923798005706e-10,2.52847053469394e-10
12:18:12.421,8.33591833267103e-10,2.484133702816172e-10
12:18:13.39,8.109105283669851e-10,2.484133702816172e-10
12:18:14.468,8.33591833267103e-10,2.573598690588921e-10
12:18:15.406,8.034880740477716e-10,2.484133702816172e-10
12:18:16.406,7.961335591943767e-10,2.506204076249746e-10
12:18:17.421,8.034880740477716e-10,2.550934820272954e-10
12:18:19.062,8.33591833267103e-10,2.484133702816172e-10
12:18:19.437,8.034880740477716e-10,2.484133702816172e-10
12:18:20.437,8.109105283669851e-10,2.52847053469394e-10
12:18:21.468,8.109105283669851e-10,2.484133702816172e-10
12:18:22.406,8.034880740477716e-10,2.506204076249746e-10
12:18:23.39,8.034880740477716e-10,2.506204076249746e-10
12:18:24.39,8.109105283669851e-10,2.484133702816172e-10
12:18:25.421,8.034880740477716e-10,2.4622576876106714e-10
12:18:26.437,8.25961771642728e-10,2.596463918859476e-10
12:18:27.421,8.109105283669851e-10,2.52847053469394e-10
12:18:28.421,8.109105283669851e-10,2.484133702816172e-10
12:18:29.406,8.109105283669851e-10,2.506204076249746e-10
12:18:30.468,8.184015497625462e-10,2.506204076249746e-10
12:18:31.453,8.034880740477716e-10,2.484133702816172e-10
12:18:32.421,8.490640623679411e-10,2.550934820272954e-10
12:18:33.406,8.184015497625462e-10,2.573598690588921e-10
12:18:34.406,8.490640623679411e-10,2.506204076249746e-10
12:18:35.453,8.109105283669851e-10,2.484133702816172e-10
12:18:36.406,8.184015497625462e-10,2.52847053469394e-10
12:18:37.39,8.412923798005706e-10,2.506204076249746e-10
12:18:38.39,8.184015497625462e-10,2.52847053469394e-10
12:18:39.437,8.25961771642728e-10,2.4622576876106714e-10
12:18:40.437,8.412923798005706e-10,2.596463918859476e-10
12:18:41.421,8.412923798005706e-10,2.573598690588921e-10
12:18:42.453,8.184015497625462e-10,2.484133702816172e-10
12:18:43.406,8.184015497625462e-10,2.506204076249746e-10
12:18:44.437,8.490640623679411e-10,2.550934820272954e-10
12:18:45.421,8.412923798005706e-10,2.596463918859476e-10
12:18:46.406,8.184015497625462e-10,2.506204076249746e-10
12:18:47.437,8.490640623679411e-10,2.596463918859476e-10
12:18:49.031,8.034880740477716e-10,2.596463918859476e-10
12:18:49.437,8.184015497625462e-10,2.506204076249746e-10
12:18:50.406,8.33591833267103e-10,2.484133702816172e-10
12:18:51.421,8.109105283669851e-10,2.506204076249746e-10
12:18:52.421,8.109105283669851e-10,2.52847053469394e-10
12:18:53.406,7.961335591943767e-10,2.52847053469394e-10
12:18:54.406,8.109105283669851e-10,2.4622576876106714e-10
12:18:55.421,8.184015497625462e-10,2.52847053469394e-10
12:18:56.421,8.412923798005706e-10,2.506204076249746e-10
12:18:57.406,8.109105283669851e-10,2.506204076249746e-10
12:18:58.39,8.109105283669851e-10,2.550934820272954e-10
12:18:59.421,8.184015497625462e-10,2.573598690588921e-10
12:19:00.484,8.184015497625462e-10,2.506204076249746e-10
12:19:01.421,8.034880740477716e-10,2.4622576876106714e-10
12:19:02.421,8.25961771642728e-10,2.484133702816172e-10
12:19:03.421,8.109105283669851e-10,2.506204076249746e-10
12:19:04.437,8.109105283669851e-10,2.506204076249746e-10
12:19:05.406,8.109105283669851e-10,2.440574319057305e-10
12:19:06.421,8.109105283669851e-10,2.52847053469394e-10
12:19:07.421,8.25961771642728e-10,2.506204076249746e-10
12:19:08.406,8.184015497625462e-10,2.4622576876106714e-10
12:19:09.421,8.034880740477716e-10,2.550934820272954e-10
12:19:10.453,8.412923798005706e-10,2.6195322940564573e-10
12:19:11.406,8.25961771642728e-10,2.6195322940564573e-10
12:19:12.421,8.184015497625462e-10,2.52847053469394e-10
12:19:13.39,8.184015497625462e-10,2.506204076249746e-10
12:19:14.453,8.490640623679411e-10,2.573598690588921e-10
12:19:15.437,8.184015497625462e-10,2.506204076249746e-10
12:19:16.437,8.184015497625462e-10,2.52847053469394e-10
12:19:17.406,8.184015497625462e-10,2.52847053469394e-10
12:19:19.062,7.961335591943767e-10,2.506204076249746e-10
12:19:19.39,8.109105283669851e-10,2.506204076249746e-10
12:19:20.421,8.109105283669851e-10,2.506204076249746e-10
12:19:21.437,7.961335591943767e-10,2.52847053469394e-10
12:19:22.437,8.490640623679411e-10,2.596463918859476e-10
12:19:23.421,8.109105283669851e-10,2.484133702816172e-10
12:19:24.421,8.109105283669851e-10,2.506204076249746e-10
12:19:25.406,8.25961771642728e-10,2.506204076249746e-10
12:19:26.39,8.109105283669851e-10,2.52847053469394e-10
12:19:27.453,8.184015497625462e-10,2.4622576876106714e-10
12:19:28.421,8.184015497625462e-10,2.52847053469394e-10
12:19:29.437,8.490640623679411e-10,2.6195322940564573e-10
12:19:30.468,8.034880740477716e-10,2.573598690588921e-10
12:19:31.453,8.184015497625462e-10,2.52847053469394e-10
12:19:32.39,8.490640623679411e-10,2.52847053469394e-10
12:19:33.406,8.25961771642728e-10,2.596463918859476e-10
12:19:34.406,8.490640623679411e-10,2.52847053469394e-10
12:19:35.437,8.184015497625462e-10,2.506204076249746e-10
12:19:36.437,8.184015497625462e-10,2.440574319057305e-10
12:19:37.421,8.490640623679411e-10,2.573598690588921e-10
12:19:38.421,8.184015497625462e-10,2.506204076249746e-10
12:19:39.406,8.490640623679411e-10,2.6195322940564573e-10
12:19:40.406,8.184015497625462e-10,2.506204076249746e-10
12:19:41.437,8.25961771642728e-10,2.484133702816172e-10
12:19:42.437,8.184015497625462e-10,2.52847053469394e-10
12:19:43.406,8.184015497625462e-10,2.52847053469394e-10
12:19:44.421,7.961335591943767e-10,2.52847053469394e-10
12:19:45.437,8.184015497625462e-10,2.506204076249746e-10
12:19:46.421,8.25961771642728e-10,2.573598690588921e-10
12:19:47.39,8.184015497625462e-10,2.52847053469394e-10
12:19:49.078,8.33591833267103e-10,2.550934820272954e-10
12:19:49.406,8.25961771642728e-10,2.596463918859476e-10
12:19:50.437,8.184015497625462e-10,2.484133702816172e-10
12:19:51.421,8.490640623679411e-10,2.6195322940564573e-10
12:19:52.421,8.109105283669851e-10,2.506204076249746e-10
12:19:53.421,8.184015497625462e-10,2.52847053469394e-10
12:19:54.421,8.25961771642728e-10,2.550934820272954e-10
12:19:55.421,8.569075381089809e-10,2.6195322940564573e-10
12:19:56.406,8.25961771642728e-10,2.550934820272954e-10
12:19:57.406,8.33591833267103e-10,2.506204076249746e-10
12:19:58.437,8.034880740477716e-10,2.550934820272954e-10
12:19:59.421,8.184015497625462e-10,2.52847053469394e-10
12:20:00.484,7.961335591943767e-10,2.52847053469394e-10
12:20:01.421,8.184015497625462e-10,2.4622576876106714e-10
12:20:02.421,8.25961771642728e-10,2.52847053469394e-10
12:20:03.437,8.184015497625462e-10,2.506204076249746e-10
12:20:04.421,8.184015497625462e-10,2.52847053469394e-10
12:20:05.406,8.25961771642728e-10,2.6195322940564573e-10
12:20:06.421,8.569075381089809e-10,2.596463918859476e-10
12:20:07.406,8.184015497625462e-10,2.52847053469394e-10
12:20:08.39,8.490640623679411e-10,2.573598690588921e-10
12:20:09.39,8.490640623679411e-10,2.52847053469394e-10
12:20:10.437,8.184015497625462e-10,2.4622576876106714e-10
12:20:11.39,8.109105283669851e-10,2.52847053469394e-10
12:20:12.406,8.109105283669851e-10,2.506204076249746e-10
12:20:13.421,8.490640623679411e-10,2.6195322940564573e-10
12:20:14.453,8.109105283669851e-10,2.484133702816172e-10
12:20:15.406,8.33591833267103e-10,2.506204076249746e-10
12:20:16.421,8.490640623679411e-10,2.573598690588921e-10
12:20:17.421,8.184015497625462e-10,2.506204076249746e-10
12:20:19.046,8.034880740477716e-10,2.52847053469394e-10
12:20:19.437,8.184015497625462e-10,2.506204076249746e-10
12:20:20.421,8.109105283669851e-10,2.52847053469394e-10
12:20:21.421,8.25961771642728e-10,2.596463918859476e-10
12:20:22.39,8.184015497625462e-10,2.6195322940564573e-10
12:20:23.421,8.109105283669851e-10,2.573598690588921e-10
12:20:24.421,8.184015497625462e-10,2.484133702816172e-10
12:20:25.421,8.109105283669851e-10,2.484133702816172e-10
12:20:26.421,8.184015497625462e-10,2.573598690588921e-10
12:20:27.437,8.109105283669851e-10,2.52847053469394e-10
12:20:28.406,8.109105283669851e-10,2.506204076249746e-10
12:20:29.39,8.109105283669851e-10,2.573598690588921e-10
12:20:30.5,8.184015497625462e-10,2.573598690588921e-10
12:20:31.437,8.490640623679411e-10,2.550934820272954e-10
12:20:32.437,8.412923798005706e-10,2.506204076249746e-10
12:20:33.437,8.184015497625462e-10,2.484133702816172e-10
12:20:34.453,8.25961771642728e-10,2.596463918859476e-10
12:20:35.421,8.109105283669851e-10,2.506204076249746e-10
12:20:36.39,8.33591833267103e-10,2.506204076249746e-10
12:20:37.421,8.109105283669851e-10,2.506204076249746e-10
12:20:38.421,8.034880740477716e-10,2.550934820272954e-10
12:20:39.421,8.25961771642728e-10,2.596463918859476e-10
12:20:40.406,7.961335591943767e-10,2.52847053469394e-10
12:20:41.437,8.109105283669851e-10,2.596463918859476e-10
12:20:42.437,8.109105283669851e-10,2.506204076249746e-10
12:20:43.39,8.109105283669851e-10,2.52847053469394e-10
12:20:44.468,8.490640623679411e-10,2.596463918859476e-10
12:20:45.406,8.33591833267103e-10,2.52847053469394e-10
12:20:46.406,8.490640623679411e-10,2.596463918859476e-10
12:20:47.421,8.109105283669851e-10,2.484133702816172e-10
12:20:49.078,8.25961771642728e-10,2.506204076249746e-10
12:20:49.406,8.490640623679411e-10,2.52847053469394e-10
12:20:50.406,7.961335591943767e-10,2.550934820272954e-10
12:20:51.468,8.034880740477716e-10,2.506204076249746e-10
12:20:52.406,8.184015497625462e-10,2.484133702816172e-10
12:20:53.406,8.109105283669851e-10,2.506204076249746e-10
12:20:54.421,8.109105283669851e-10,2.506204076249746e-10
12:20:55.421,8.109105283669851e-10,2.506204076249746e-10
12:20:56.39,8.184015497625462e-10,2.506204076249746e-10
12:20:57.39,8.109105283669851e-10,2.506204076249746e-10
12:20:58.39,8.184015497625462e-10,2.506204076249746e-10
12:20:59.406,8.109105283669851e-10,2.506204076249746e-10
12:21:00.468,8.184015497625462e-10,2.506204076249746e-10
12:21:01.406,8.184015497625462e-10,2.506204076249746e-10
12:21:02.421,8.109105283669851e-10,2.506204076249746e-10
12:21:03.421,8.25961771642728e-10,2.484133702816172e-10
12:21:04.421,8.109105283669851e-10,2.52847053469394e-10
12:21:05.437,8.184015497625462e-10,2.506204076249746e-10
12:21:06.406,8.109105283669851e-10,2.506204076249746e-10
12:21:07.406,8.33591833267103e-10,2.596463918859476e-10
12:21:08.421,8.490640623679411e-10,2.596463918859476e-10
12:21:09.421,8.412923798005706e-10,2.573598690588921e-10
12:21:10.421,8.109105283669851e-10,2.52847053469394e-10
12:21:11.39,8.412923798005706e-10,2.550934820272954e-10
12:21:12.453,8.490640623679411e-10,2.52847053469394e-10
12:21:13.421,8.184015497625462e-10,2.52847053469394e-10
12:21:14.437,8.034880740477716e-10,2.52847053469394e-10
12:21:15.421,8.109105283669851e-10,2.484133702816172e-10
12:21:16.421,8.490640623679411e-10,2.6195322940564573e-10
12:21:17.406,8.109105283669851e-10,2.506204076249746e-10
12:21:19.046,8.25961771642728e-10,2.596463918859476e-10
12:21:19.421,8.490640623679411e-10,2.596463918859476e-10
12:21:20.406,8.109105283669851e-10,2.506204076249746e-10
12:21:21.421,8.034880740477716e-10,2.506204076249746e-10
12:21:22.421,8.184015497625462e-10,2.506204076249746e-10
12:21:23.421,8.109105283669851e-10,2.506204076249746e-10
12:21:24.437,8.109105283669851e-10,2.484133702816172e-10
12:21:25.39,8.412923798005706e-10,2.484133702816172e-10
12:21:26.421,8.412923798005706e-10,2.506204076249746e-10
12:21:27.421,7.961335591943767e-10,2.484133702816172e-10
12:21:28.406,8.109105283669851e-10,2.4622576876106714e-10
12:21:29.421,8.109105283669851e-10,2.596463918859476e-10
12:21:30.5,8.412923798005706e-10,2.596463918859476e-10
12:21:31.437,8.109105283669851e-10,2.506204076249746e-10
12:21:32.39,8.109105283669851e-10,2.506204076249746e-10
12:21:33.39,8.109105283669851e-10,2.506204076249746e-10
12:21:34.437,7.888463619409282e-10,2.506204076249746e-10
12:21:35.406,8.490640623679411e-10,2.506204076249746e-10
12:21:36.421,8.109105283669851e-10,2.506204076249746e-10
12:21:37.421,8.034880740477716e-10,2.550934820272954e-10
12:21:38.406,8.034880740477716e-10,2.506204076249746e-10
12:21:39.406,8.109105283669851e-10,2.484133702816172e-10
12:21:40.453,8.109105283669851e-10,2.573598690588921e-10
12:21:41.421,8.184015497625462e-10,2.506204076249746e-10
12:21:42.421,8.184015497625462e-10,2.52847053469394e-10
12:21:43.437,7.961335591943767e-10,2.52847053469394e-10
12:21:44.468,8.490640623679411e-10,2.6195322940564573e-10
12:21:45.421,8.109105283669851e-10,2.52847053469394e-10
12:21:46.406,8.569075381089809e-10,2.6195322940564573e-10
12:21:47.421,8.569075381089809e-10,2.6195322940564573e-10
12:21:49.078,8.184015497625462e-10,2.4622576876106714e-10
12:21:49.406,8.25961771642728e-10,2.52847053469394e-10
12:21:50.421,8.184015497625462e-10,2.52847053469394e-10
12:21:51.437,8.184015497625462e-10,2.506204076249746e-10
12:21:52.39,8.184015497625462e-10,2.52847053469394e-10
12:21:53.39,8.25961771642728e-10,2.506204076249746e-10
12:21:54.437,8.109105283669851e-10,2.506204076249746e-10
12:21:55.406,8.184015497625462e-10,2.550934820272954e-10
12:21:56.437,8.184015497625462e-10,2.52847053469394e-10
12:21:57.406,8.184015497625462e-10,2.52847053469394e-10
12:21:58.421,8.184015497625462e-10,2.52847053469394e-10
12:21:59.406,8.490640623679411e-10,2.596463918859476e-10
12:22:00.468,8.490640623679411e-10,2.52847053469394e-10
12:22:01.453,8.184015497625462e-10,2.52847053469394e-10
12:22:02.421,8.184015497625462e-10,2.506204076249746e-10
12:22:03.406,8.184015497625462e-10,2.596463918859476e-10
12:22:04.406,8.569075381089809e-10,2.596463918859476e-10
12:22:05.437,8.184015497625462e-10,2.52847053469394e-10
12:22:06.421,8.412923798005706e-10,2.52847053469394e-10
12:22:07.39,8.490640623679411e-10,2.6195322940564573e-10
12:22:08.39,8.569075381089809e-10,2.6195322940564573e-10
12:22:09.421,8.184015497625462e-10,2.52847053469394e-10
12:22:10.421,8.184015497625462e-10,2.506204076249746e-10
12:22:11.421,8.184015497625462e-10,2.550934820272954e-10
12:22:12.453,8.109105283669851e-10,2.506204076249746e-10
12:22:13.421,8.490640623679411e-10,2.642805621045899e-10
12:22:14.437,8.184015497625462e-10,2.52847053469394e-10
12:22:15.437,8.109105283669851e-10,2.6195322940564573e-10
12:22:16.406,8.25961771642728e-10,2.6195322940564573e-10
12:22:17.406,8.490640623679411e-10,2.642805621045899e-10
12:22:19.031,8.184015497625462e-10,2.52847053469394e-10
12:22:19.437,8.25961771642728e-10,2.6195322940564573e-10
12:22:20.406,7.961335591943767e-10,2.52847053469394e-10
12:22:21.406,8.412923798005706e-10,2.596463918859476e-10
12:22:22.421,8.412923798005706e-10,2.642805621045899e-10
12:22:23.406,8.25961771642728e-10,2.52847053469394e-10
12:22:24.421,8.109105283669851e-10,2.573598690588921e-10
12:22:25.421,7.961335591943767e-10,2.573598690588921e-10
12:22:26.421,8.184015497625462e-10,2.52847053469394e-10
12:22:27.421,8.33591833267103e-10,2.6195322940564573e-10
12:22:28.39,8.33591833267103e-10,2.550934820272954e-10
12:22:29.421,8.25961771642728e-10,2.52847053469394e-10
12:22:30.484,8.33591833267103e-10,2.6195322940564573e-10
12:22:31.421,8.184015497625462e-10,2.52847053469394e-10
12:22:32.406,8.184015497625462e-10,2.506204076249746e-10
12:22:33.437,8.184015497625462e-10,2.52847053469394e-10
12:22:34.437,8.184015497625462e-10,2.484133702816172e-10
12:22:35.406,8.490640623679411e-10,2.596463918859476e-10
12:22:36.437,8.184015497625462e-10,2.506204076249746e-10
12:22:37.406,8.184015497625462e-10,2.506204076249746e-10
12:22:38.406,8.490640623679411e-10,2.6195322940564573e-10
12:22:39.421,8.184015497625462e-10,2.506204076249746e-10
12:22:40.437,8.33591833267103e-10,2.6195322940564573e-10
12:22:41.406,8.490640623679411e-10,2.573598690588921e-10
12:22:42.421,8.034880740477716e-10,2.52847053469394e-10
12:22:43.39,8.184015497625462e-10,2.52847053469394e-10
12:22:44.453,8.184015497625462e-10,2.52847053469394e-10
12:22:45.437,8.490640623679411e-10,2.6195322940564573e-10
12:22:46.421,8.33591833267103e-10,2.52847053469394e-10
12:22:47.421,8.184015497625462e-10,2.52847053469394e-10
12:22:49.062,8.25961771642728e-10,2.52847053469394e-10
12:22:49.39,8.490640623679411e-10,2.642805621045899e-10
12:22:50.437,8.184015497625462e-10,2.52847053469394e-10
12:22:51.437,8.569075381089809e-10,2.6195322940564573e-10
12:22:52.437,8.034880740477716e-10,2.52847053469394e-10
12:22:53.421,8.33591833267103e-10,2.6195322940564573e-10
12:22:54.437,8.184015497625462e-10,2.52847053469394e-10
12:22:55.406,8.184015497625462e-10,2.52847053469394e-10
12:22:56.39,8.25961771642728e-10,2.52847053469394e-10
12:22:57.437,8.25961771642728e-10,2.6195322940564573e-10
12:22:58.421,8.33591833267103e-10,2.484133702816172e-10
12:22:59.437,8.569075381089809e-10,2.642805621045899e-10
12:23:00.453,8.33591833267103e-10,2.52847053469394e-10
12:23:01.453,8.184015497625462e-10,2.4622576876106714e-10
12:23:02.406,8.569075381089809e-10,2.6195322940564573e-10
12:23:03.406,8.490640623679411e-10,2.550934820272954e-10
12:23:04.453,8.412923798005706e-10,2.52847053469394e-10
12:23:05.437,8.25961771642728e-10,2.52847053469394e-10
12:23:06.421,8.569075381089809e-10,2.642805621045899e-10
12:23:07.421,8.184015497625462e-10,2.506204076249746e-10
12:23:08.421,8.25961771642728e-10,2.52847053469394e-10
12:23:09.406,8.184015497625462e-10,2.550934820272954e-10
12:23:10.406,8.25961771642728e-10,2.550934820272954e-10
12:23:11.421,8.25961771642728e-10,2.550934820272954e-10
12:23:12.453,8.034880740477716e-10,2.573598690588921e-10
12:23:13.406,8.109105283669851e-10,2.550934820272954e-10
12:23:14.421,8.569075381089809e-10,2.642805621045899e-10
12:23:15.421,8.25961771642728e-10,2.550934820272954e-10
12:23:16.39,8.25961771642728e-10,2.550934820272954e-10
12:23:17.406,8.184015497625462e-10,2.52847053469394e-10
12:23:19.078,8.490640623679411e-10,2.52847053469394e-10
12:23:19.406,8.412923798005706e-10,2.6195322940564573e-10
12:23:20.421,8.490640623679411e-10,2.6195322940564573e-10
12:23:21.406,8.25961771642728e-10,2.550934820272954e-10
12:23:22.421,8.184015497625462e-10,2.52847053469394e-10
12:23:23.406,8.25961771642728e-10,2.52847053469394e-10
12:23:24.421,8.184015497625462e-10,2.52847053469394e-10
12:23:25.421,8.109105283669851e-10,2.550934820272954e-10
12:23:26.406,8.25961771642728e-10,2.550934820272954e-10
12:23:27.406,8.569075381089809e-10,2.642805621045899e-10
12:23:28.437,8.25961771642728e-10,2.52847053469394e-10
12:23:29.421,8.569075381089809e-10,2.642805621045899e-10
12:23:30.484,8.569075381089809e-10,2.596463918859476e-10
12:23:31.406,8.034880740477716e-10,2.550934820272954e-10
12:23:32.421,8.33591833267103e-10,2.550934820272954e-10
12:23:33.421,8.490640623679411e-10,2.6195322940564573e-10
12:23:34.421,8.490640623679411e-10,2.52847053469394e-10
12:23:35.39,8.25961771642728e-10,2.52847053469394e-10
12:23:36.421,8.25961771642728e-10,2.52847053469394e-10
12:23:37.406,8.034880740477716e-10,2.550934820272954e-10
12:23:38.39,8.184015497625462e-10,2.52847053469394e-10
12:23:39.421,8.184015497625462e-10,2.596463918859476e-10
12:23:40.437,8.184015497625462e-10,2.52847053469394e-10
12:23:41.39,8.184015497625462e-10,2.52847053469394e-10
12:23:42.421,8.569075381089809e-10,2.573598690588921e-10
12:23:43.421,8.184015497625462e-10,2.596463918859476e-10
12:23:44.453,8.184015497625462e-10,2.506204076249746e-10
12:23:45.39,8.33591833267103e-10,2.506204076249746e-10
12:23:46.421,8.33591833267103e-10,2.52847053469394e-10
12:23:47.406,8.184015497625462e-10,2.484133702816172e-10
12:23:49.062,8.25961771642728e-10,2.52847053469394e-10
12:23:49.406,8.184015497625462e-10,2.52847053469394e-10
12:23:50.421,8.25961771642728e-10,2.52847053469394e-10
12:23:51.437,8.490640623679411e-10,2.550934820272954e-10
12:23:52.39,8.184015497625462e-10,2.52847053469394e-10
12:23:53.421,8.184015497625462e-10,2.52847053469394e-10
12:23:54.421,8.25961771642728e-10,2.52847053469394e-10
12:23:55.421,8.25961771642728e-10,2.52847053469394e-10
12:23:56.421,8.184015497625462e-10,2.52847053469394e-10
12:23:57.437,8.25961771642728e-10,2.506204076249746e-10
12:23:58.406,8.25961771642728e-10,2.52847053469394e-10
12:23:59.39,8.490640623679411e-10,2.6195322940564573e-10
12:24:00.5,8.569075381089809e-10,2.6195322940564573e-10
12:24:01.437,8.184015497625462e-10,2.506204076249746e-10
12:24:02.437,8.25961771642728e-10,2.52847053469394e-10
12:24:03.437,8.412923798005706e-10,2.642805621045899e-10
12:24:04.453,8.034880740477716e-10,2.550934820272954e-10
12:24:05.421,8.184015497625462e-10,2.52847053469394e-10
12:24:06.39,8.184015497625462e-10,2.550934820272954e-10
12:24:07.39,8.184015497625462e-10,2.52847053469394e-10
12:24:08.421,8.034880740477716e-10,2.52847053469394e-10
12:24:09.437,8.184015497625462e-10,2.550934820272954e-10
12:24:10.406,8.490640623679411e-10,2.596463918859476e-10
12:24:11.437,8.184015497625462e-10,2.52847053469394e-10
12:24:12.437,8.33591833267103e-10,2.6195322940564573e-10
12:24:13.421,8.109105283669851e-10,2.506204076249746e-10
12:24:14.468,8.184015497625462e-10,2.506204076249746e-10
12:24:15.406,8.184015497625462e-10,2.484133702816172e-10
12:24:16.437,8.109105283669851e-10,2.506204076249746e-10
12:24:17.421,8.109105283669851e-10,2.550934820272954e-10
12:24:19.078,8.109105283669851e-10,2.506204076249746e-10
12:24:19.406,8.184015497625462e-10,2.506204076249746e-10
12:24:20.39,8.109105283669851e-10,2.506204076249746e-10
12:24:21.453,8.412923798005706e-10,2.550934820272954e-10
12:24:22.406,8.490640623679411e-10,2.573598690588921e-10
12:24:23.437,8.109105283669851e-10,2.52847053469394e-10
12:24:24.437,8.490640623679411e-10,2.573598690588921e-10
12:24:25.421,8.33591833267103e-10,2.596463918859476e-10
12:24:26.406,8.109105283669851e-10,2.506204076249746e-10
12:24:27.406,8.33591833267103e-10,2.484133702816172e-10
12:24:28.39,8.184015497625462e-10,2.484133702816172e-10
12:24:29.421,8.109105283669851e-10,2.506204076249746e-10
12:24:30.468,8.569075381089809e-10,2.596463918859476e-10
12:24:31.406,8.109105283669851e-10,2.506204076249746e-10
12:24:32.421,8.109105283669851e-10,2.506204076249746e-10
12:24:33.406,8.109105283669851e-10,2.506204076249746e-10
12:24:34.406,8.109105283669851e-10,2.506204076249746e-10
12:24:35.437,8.109105283669851e-10,2.506204076249746e-10
12:24:36.421,8.184015497625462e-10,2.506204076249746e-10
12:24:37.39,8.490640623679411e-10,2.550934820272954e-10
12:24:38.421,7.961335591943767e-10,2.52847053469394e-10
12:24:39.421,8.109105283669851e-10,2.484133702816172e-10
12:24:40.421,8.184015497625462e-10,2.484133702816172e-10
12:24:41.39,8.109105283669851e-10,2.4622576876106714e-10
12:24:42.453,8.109105283669851e-10,2.506204076249746e-10
12:24:43.421,8.184015497625462e-10,2.506204076249746e-10
12:24:44.437,8.184015497625462e-10,2.573598690588921e-10
12:24:45.421,8.25961771642728e-10,2.4622576876106714e-10
12:24:46.421,8.109105283669851e-10,2.506204076249746e-10
12:24:47.406,8.412923798005706e-10,2.6195322940564573e-10
12:24:49.046,8.034880740477716e-10,2.484133702816172e-10
12:24:49.421,8.25961771642728e-10,2.573598690588921e-10
12:24:50.406,8.33591833267103e-10,2.484133702816172e-10
12:24:51.421,8.184015497625462e-10,2.4622576876106714e-10
12:24:52.421,8.109105283669851e-10,2.484133702816172e-10
12:24:53.406,7.961335591943767e-10,2.52847053469394e-10
12:24:54.421,8.034880740477716e-10,2.506204076249746e-10
12:24:55.406,8.33591833267103e-10,2.596463918859476e-10
12:24:56.421,8.33591833267103e-10,2.573598690588921e-10
12:24:57.437,8.412923798005706e-10,2.596463918859476e-10
12:24:58.406,8.109105283669851e-10,2.506204076249746e-10
12:24:59.437,8.034880740477716e-10,2.506204076249746e-10
12:25:00.5,8.412923798005706e-10,2.596463918859476e-10
12:25:01.421,8.109105283669851e-10,2.506204076249746e-10
12:25:02.39,8.109105283669851e-10,2.506204076249746e-10
12:25:03.437,8.109105283669851e-10,2.484133702816172e-10
12:25:04.437,7.888463619409282e-10,2.506204076249746e-10
12:25:05.421,8.184015497625462e-10,2.4622576876106714e-10
12:25:06.421,8.109105283669851e-10,2.41908190065274e-10
12:25:07.421,8.412923798005706e-10,2.596463918859476e-10
12:25:08.421,8.109105283669851e-10,2.484133702816172e-10
12:25:09.406,8.25961771642728e-10,2.573598690588921e-10
12:25:10.453,8.490640623679411e-10,2.506204076249746e-10
12:25:11.421,8.412923798005706e-10,2.573598690588921e-10
12:25:12.421,8.412923798005706e-10,2.573598690588921e-10
12:25:13.406,8.109105283669851e-10,2.506204076249746e-10
12:25:14.468,8.33591833267103e-10,2.573598690588921e-10
12:25:15.406,8.33591833267103e-10,2.573598690588921e-10
12:25:16.406,8.109105283669851e-10,2.484133702816172e-10
12:25:17.421,8.109105283669851e-10,2.484133702816172e-10
12:25:19.062,8.109105283669851e-10,2.4622576876106714e-10
12:25:19.406,8.109105283669851e-10,2.484133702816172e-10
12:25:20.406,8.109105283669851e-10,2.484133702816172e-10
12:25:21.453,8.412923798005706e-10,2.52847053469394e-10
12:25:22.406,8.412923798005706e-10,2.596463918859476e-10
12:25:23.39,8.490640623679411e-10,2.550934820272954e-10
12:25:24.453,8.109105283669851e-10,2.550934820272954e-10
12:25:25.406,8.184015497625462e-10,2.506204076249746e-10
12:25:26.437,8.109105283669851e-10,2.484133702816172e-10
12:25:27.437,8.412923798005706e-10,2.596463918859476e-10
12:25:28.421,8.109105283669851e-10,2.484133702816172e-10
12:25:29.406,8.184015497625462e-10,2.573598690588921e-10
12:25:30.468,8.490640623679411e-10,2.596463918859476e-10
12:25:31.406,8.109105283669851e-10,2.506204076249746e-10
12:25:32.406,8.569075381089809e-10,2.596463918859476e-10
12:25:33.406,8.034880740477716e-10,2.484133702816172e-10
12:25:34.406,8.412923798005706e-10,2.596463918859476e-10
12:25:35.39,8.412923798005706e-10,2.596463918859476e-10
12:25:36.406,8.184015497625462e-10,2.52847053469394e-10
12:25:37.39,8.412923798005706e-10,2.573598690588921e-10
12:25:38.39,8.490640623679411e-10,2.52847053469394e-10
