1.464048670123337459e+01	4.990055845456326722e+01
5.934522053134806185e+01	8.295687572331004844e+01
9.523493642313027863e+01	1.147539047151521885e+02
1.241985667919369831e+02	1.563104178530052764e+02
2.118474942517177340e+02	2.199036837895500867e+02
2.227058366722744154e+02	2.318128335411283842e+02
2.347901209790229302e+02	2.414452340754931470e+02
2.482754817271336378e+02	2.540549220477524841e+02
2.605349005890524268e+02	2.969628880644683022e+02
